freshBlood,hotStreak,inactive,leaguePoints,losses,rank,summonerName,tier,veteran,wins
False,False,False,13,55,IV,Penta uwu,platinum,False,73
True,False,False,17,86,IV,Xmasyang,platinum,False,98
False,False,False,99,23,IV,I Love Nekomimi ,platinum,False,47
False,False,False,75,106,IV,ScottPilgrimVsNA,platinum,False,131
False,False,False,0,145,IV,Xiao Lao ban Min,platinum,True,160
False,False,False,39,33,IV,Hi Im An E Girl,platinum,False,50
False,True,False,0,4,IV,icewallowcome420,platinum,False,19
False,False,False,0,13,IV,Geoduck OP,platinum,False,29
False,False,False,87,253,IV,CHRIS696,platinum,True,258
False,False,False,0,169,IV,YTTAO,platinum,True,196
False,False,False,0,319,IV,Beefvisi0n,platinum,True,332
False,False,False,0,187,IV,SuperReformed69,platinum,False,195
False,False,False,67,69,IV,9600,platinum,False,95
False,True,False,60,14,IV,anand4db,platinum,False,39
False,True,False,45,90,IV,FufuxD,diamond,False,123
False,False,False,0,117,IV,C0NCRETE JUNGLER,diamond,False,139
False,False,False,2,124,IV,Violence Li,diamond,False,171
False,False,False,49,66,IV,G O D R A V E N,diamond,False,107
False,False,False,75,73,IV,Vieux Carre,diamond,False,80
False,False,False,55,252,IV,Copper16,diamond,True,278
False,False,False,14,154,IV,Ryzeini,diamond,False,159
False,False,False,0,216,IV,ForeverIronTier,diamond,False,241
False,False,False,100,168,IV,nyannyancosplay,diamond,True,195
False,False,False,39,205,IV,LANGUAGESUCKS,diamond,True,205
False,False,False,0,35,IV,XyridiusReformed,diamond,False,43
False,False,False,24,354,IV,SZ NO1 HUN,diamond,True,404
True,True,False,0,248,IV,Orochimaru,diamond,False,304
False,False,False,75,100,IV,HeartUnderI3lade,diamond,False,154
False,False,False,0,430,IV,Legends never E,diamond,True,464
False,False,False,26,91,IV,Raza,diamond,False,94
False,False,False,98,552,IV,cocodashi,diamond,True,555
False,False,False,9,260,IV,Turkish Clap ,diamond,False,270
False,False,False,70,172,IV,Clapped ur girl,diamond,True,177
False,True,False,66,47,IV,Cuck Destroyer,diamond,False,96
False,True,False,0,334,IV,SoyPong,diamond,False,398
False,False,False,88,97,IV,GJewce,diamond,False,141
False,False,False,21,4,IV,uoynaD,diamond,False,18
False,False,False,6,31,IV,ppipicat,diamond,False,63
False,False,False,0,167,IV,1834516,diamond,False,171
False,False,False,46,132,IV,Daniel Imaicela,diamond,False,161
False,False,False,0,114,IV,8IllIlIlIlID ooo,diamond,True,108
False,False,False,62,62,IV,ıIIllIIllIIllIIı,diamond,False,89
False,False,False,31,88,IV,Hanashiii,diamond,False,103
False,True,False,45,47,IV,Mute Carry Win,diamond,False,56
False,False,False,14,81,IV,BiggestFLEXER NA,diamond,False,87
False,False,False,0,33,IV,AirFax,diamond,False,27
False,False,False,27,71,IV,Lf Girlfriend92,diamond,False,82
False,False,False,8,143,IV,Energia Positiva,diamond,True,144
False,True,False,100,65,IV,2018 04 14,diamond,False,81
False,False,False,0,153,IV,LANCË,diamond,False,176
False,False,False,16,206,IV,CE Kai,diamond,True,213
False,False,False,25,68,IV,NiceGamePlease,diamond,False,118
False,False,False,90,205,IV,hosAaa,diamond,True,221
False,False,False,5,135,IV,CaitlynSnowStorm,diamond,False,172
False,False,False,31,241,IV,Rhadamanthys,diamond,False,269
False,False,False,1,62,IV,SPONGEBOBFAN32,diamond,False,58
False,False,False,74,79,IV,Rivolus,diamond,False,120
False,False,False,75,36,IV,witchyhorror,diamond,False,39
False,False,False,95,37,IV,69 IQ JUNGLER,diamond,False,52
False,False,False,0,77,IV,KLuqman1,diamond,False,88
False,False,False,45,133,IV,Karieta,diamond,True,166
False,False,False,71,312,IV,Return of Steve,diamond,False,365
False,False,False,0,227,IV,Doctor HappyPon,diamond,True,264
False,False,False,40,110,IV,BlTC0IN,diamond,False,120
False,False,False,0,74,IV,Tyviana,diamond,False,118
False,False,False,0,142,IV,MushroomStampped,diamond,True,161
False,False,False,0,106,IV,Died In Alpha,diamond,False,124
False,False,False,17,92,IV,PMA,diamond,False,120
False,False,False,48,179,IV,Gemini Elf,diamond,True,191
False,False,False,15,225,IV,Blackrabbitzero,diamond,False,243
False,False,False,13,290,IV,Linear Algebra1,diamond,False,287
True,True,False,47,104,IV,NorXie,diamond,False,144
False,False,False,0,143,IV,Dïllï,diamond,False,170
False,False,False,72,328,IV,Nviy,diamond,True,368
False,True,False,0,32,IV,HUNDREDACREWOOD,diamond,False,78
False,False,False,0,28,IV,Saintio,diamond,False,62
False,False,False,30,69,IV,OEdwardalababyO,diamond,False,96
False,False,False,3,230,IV,Riven008,diamond,False,267
False,False,False,0,77,IV,FakerDreamTree,diamond,False,113
False,False,False,0,75,IV,PinkShortsss,diamond,False,126
False,True,False,32,84,IV,Xanopopo,diamond,False,115
False,False,False,2,120,IV,shrimpey,diamond,False,142
False,False,False,17,43,IV,1v9 ad carry,diamond,False,62
False,True,False,2,201,IV,Dandon39800,diamond,False,232
False,False,False,83,193,IV,Per Se Mafty,diamond,True,193
False,False,False,51,104,IV,Kamza,diamond,False,133
False,False,False,0,93,IV,MypIestory ,diamond,False,116
False,False,False,6,80,IV,Super Elite,diamond,False,112
False,False,False,84,67,IV,Happy2BHere,diamond,False,88
False,False,False,2,67,IV,Take The Lantern,diamond,False,93
False,False,False,75,299,IV,Cynicał,diamond,True,345
False,False,False,35,54,IV,VelKoz Bot,diamond,False,81
False,False,False,45,187,IV,daisy kid,diamond,True,220
False,False,False,31,45,IV,IlIlIIllIlllI,diamond,False,100
False,False,False,78,420,IV,InSaneEyeKing,diamond,True,428
False,False,False,0,193,IV, Luna dial CR,diamond,False,226
False,False,False,79,158,IV,Anh Hieu Kiaa2,diamond,True,164
False,False,False,0,57,IV,Terrible PIayer,diamond,False,112
False,False,False,25,439,IV,OneStarGeneral,diamond,True,434
False,False,False,16,34,IV,Primacy,diamond,False,52
False,False,False,0,215,IV,ILoveAnimeGirlz,diamond,True,242
False,False,False,100,440,IV,WhySo C hris,diamond,True,468
False,False,False,0,90,IV,Meshal Supports,diamond,False,125
False,False,False,28,260,IV,SALE YOU,diamond,False,315
False,False,False,72,52,IV,free guccin,diamond,False,87
False,False,False,0,29,IV,LAWNMOWERRRRR,diamond,False,27
False,False,False,0,48,IV,Kaori Miyazóno,diamond,False,84
False,False,False,3,209,IV,Shadow Of War,diamond,True,241
False,False,False,30,26,IV,SHUTupetSQUAT,diamond,False,44
False,False,False,55,99,IV,Meyerson,diamond,False,113
False,False,False,0,58,IV,ske4G4342fsd,diamond,False,47
False,False,False,0,101,IV,LOLgotSued,diamond,False,141
False,False,False,24,9,IV,Prince Ojo,diamond,False,17
False,False,False,25,63,IV,RolleyPoIley,diamond,False,103
False,False,False,0,47,IV,Grandpapa Olaf ,diamond,False,83
False,False,False,34,201,IV,PSG Mbappe,diamond,True,205
False,False,False,25,209,IV,washedlikeme,diamond,False,227
True,True,False,0,97,IV,u6b47y54bv2yt4rf,diamond,False,127
False,False,False,22,42,IV,trick fanboy,diamond,False,51
False,False,False,49,263,IV,HîGoSu,diamond,True,306
False,False,False,18,31,IV,iBcHobart,diamond,False,65
True,True,False,0,176,IV,54 6f 78 69 63 ,diamond,False,222
False,False,False,43,92,IV,Pulhu,diamond,False,127
False,False,False,0,19,IV,pranape,diamond,False,56
False,False,False,4,258,IV,Behind Light,diamond,False,251
False,False,False,14,208,IV,Jamieelala,diamond,False,230
False,False,False,100,233,IV,SkulLKilLeRCa,diamond,True,281
False,True,False,57,163,IV,ookami 0v0,diamond,False,196
False,False,False,35,152,IV,jenníé,diamond,True,178
False,False,False,39,76,IV,IVAN IS SH1T,diamond,False,110
True,False,False,22,43,IV,uwu cutie ,diamond,False,78
False,False,False,75,194,IV,keonu2 twitchtv,diamond,False,234
False,False,False,1,151,IV,KwaZmodo,diamond,False,154
False,False,False,85,19,IV,jngIer,diamond,False,62
False,False,False,0,854,IV,Leara,diamond,True,858
True,False,False,28,307,IV,LylezLpE,diamond,False,327
True,False,False,0,459,IV,arbit foeva,diamond,False,459
False,False,False,3,66,IV,1324354321,diamond,False,95
False,False,False,26,12,IV,HendyGod,diamond,False,47
False,False,False,42,35,IV,CuteSupportGirl,diamond,False,73
False,False,False,0,224,IV,IG Carter,diamond,True,251
False,False,False,28,59,IV,Your Agony,diamond,False,84
False,False,False,69,141,IV,Poubelleter,diamond,True,181
False,False,False,75,246,IV,BBoommBBoomm,diamond,True,267
False,False,False,82,199,IV,Diana Griefer ,diamond,True,223
False,False,False,12,304,IV,KnarfLoL,diamond,True,319
False,False,False,68,28,IV,bookstore,diamond,False,74
False,False,False,62,146,IV,DoubleNihg,diamond,False,135
True,True,False,0,150,IV,Hangry x Hangry,diamond,False,190
False,False,False,43,294,IV,Information Age,diamond,False,316
True,False,False,91,56,IV,Been Torqued,diamond,False,107
False,False,False,63,155,IV,InfoWarsRealNews,diamond,False,171
False,False,False,44,66,IV,Dont Fart Here,diamond,False,95
True,False,False,52,102,IV,GiveReasons,diamond,False,123
False,False,False,1,54,IV,0xdc,diamond,False,64
False,False,False,74,165,IV,Nino Nakanoˇ,diamond,True,218
False,False,False,21,195,IV,IzayoiSakuya719,diamond,False,243
True,False,False,0,22,IV,MANIACAL PLAYER,diamond,False,56
False,False,False,49,109,IV,Dopas Son,diamond,False,124
False,False,False,14,170,IV,T7 Shafty,diamond,False,209
False,False,False,40,92,IV,Aimbird,diamond,False,118
False,False,False,0,53,IV,SX 6 3 2k19,diamond,False,91
False,False,False,56,99,IV,yuxianga,diamond,False,97
False,False,False,0,86,IV,Bart O Kavanaugh,diamond,False,110
True,False,False,14,330,IV,LuluTop69,diamond,False,354
True,False,False,0,234,IV,tpitt,diamond,False,254
False,False,False,100,150,IV,Jelemi,diamond,True,163
False,False,False,68,166,IV,Dndisturb,diamond,False,162
False,False,False,0,86,IV,Zhìhéng,diamond,False,121
False,False,False,67,246,IV,NevrLuckyy,diamond,True,278
False,False,False,29,19,IV,SPEEDO,diamond,False,47
False,False,False,19,215,IV,Kindnessˉ,diamond,False,217
False,True,False,84,215,IV,pib is King,diamond,True,229
False,False,False,0,104,IV,We Wendys Dude,diamond,False,119
False,False,False,0,90,IV,UrGirlsDreamBoy,diamond,False,106
False,False,False,0,84,IV,ClifflN,diamond,False,122
False,False,False,0,150,IV,brianhealsyou,diamond,False,193
False,False,False,20,49,IV,FLØCKA,diamond,False,45
False,False,False,67,89,IV,Fiora Ahega0,diamond,False,121
True,True,False,0,79,IV,gXLinda,diamond,False,133
False,False,False,25,62,IV,Immersive AF,diamond,False,97
False,False,False,18,227,IV,SpIashy,diamond,True,218
False,False,False,15,37,IV,TwTv BIanksterz,diamond,False,68
True,False,False,14,358,IV,ItzNotYoru,diamond,False,390
False,False,False,0,196,IV,Midn1ghtShade,diamond,True,219
False,False,False,59,44,IV,PVPP3T,diamond,False,87
False,True,False,91,77,IV,Warforus,diamond,False,115
False,False,False,91,73,IV,JamesonGinger,diamond,False,109
False,False,False,0,112,IV,SorakaTopOnly,diamond,False,163
False,False,False,73,180,IV,reomoi,diamond,True,213
False,False,False,22,166,IV,canigetauhhhhhh,diamond,False,211
False,True,False,32,103,IV,Konoaikoso Seigi,diamond,False,140
False,True,False,0,44,IV,WoodrowcC,diamond,False,85
False,False,False,7,205,IV,Boy1ChampDarrysˆ,diamond,False,244
False,True,False,0,32,IV,bunny pow pow,diamond,False,71
False,False,False,0,65,IV,Crioptic,diamond,False,67
False,False,False,25,50,IV,for madeline,diamond,False,89
False,False,False,26,109,IV,llllllllIllIl,diamond,True,141
False,True,False,63,37,IV,you are dog hah,diamond,False,78
False,False,False,47,113,IV,GigaP,diamond,False,143
False,False,False,28,187,IV,Alexandra Anna,diamond,True,221
False,False,False,48,58,IV,Jeon Woong,diamond,False,97
False,False,False,100,65,IV,opgg me losers,diamond,False,107
False,False,False,25,147,IV,HeelyWheeIy,diamond,True,197
False,True,False,45,197,IV,TouchFish Player,diamond,False,232
False,False,False,27,28,IV,03 23 200,diamond,False,26
False,False,False,25,90,IV,Checkm4te,diamond,True,96
False,False,False,21,14,IV,im not somang,diamond,False,27
False,False,False,41,107,IV,gin pal,diamond,True,133
False,False,False,4,48,IV,Zurstalich,diamond,False,60
False,False,False,0,31,IV,Loli Janna,diamond,False,44
False,False,False,0,17,IV,Kami Naiif,diamond,False,48
True,True,False,0,82,IV,Muajisnow,diamond,False,125
False,False,False,12,73,IV,Farewell Friends,diamond,False,76
False,False,False,84,133,IV,irun it down sry,diamond,True,174
False,False,False,60,39,IV,50 Shades o FIay,diamond,False,75
False,True,False,53,123,IV,SANFORDTWRCON334,diamond,False,158
False,False,False,36,302,IV,LHS senior ,diamond,True,335
False,False,False,15,188,IV,Fr0mTheSwamp,diamond,False,218
